1,Bili-LordShaxx,791.22,  0.00,3.9,20.3, 4763,  222
2,AcaciaInLotus,761.57,  0.00,3.3,25.0, 4909,  142
3,HopeShredder,710.28,  0.00,3.0,19.2, 3468,  410
4,Otah_123,690.91, -5.66,2.8,24.0, 4040,  357
5,BlackMirrorPL,654.01,  0.00,3.4,12.0, 2408,  228
6,v_BAYONET_v,652.81,  0.00,2.6,23.0, 3523,  125
7,hunting-C,648.73, -5.39,2.4,38.4, 5508,  374
8,Waitzstorm,638.04,  0.00,2.4,28.6, 4037,  109
9,S3ncho,627.01,  7.06,2.2,21.8, 2929,  392
10,v_EyeShield_v,625.28,  0.00,2.9,15.2, 2659,   46
11,s4kutarou,597.03,  0.00,2.8,11.7, 1974,   38
12,ZiZaiJiYiGong,589.40,  0.00,2.9,12.0, 2075,   74
13,N0thingT0say0,578.26,  0.00,2.2,24.3, 3247,   58
14,ggweag,563.93,  0.00,2.6,17.3, 2662,   90
15,-DUDE-IN-DUSK,559.59,  0.00,2.5,18.1, 2712,  121
16,Z1nYoRiTa,558.80,  0.00,3.3,9.6, 1885,   24
17,c4fesuk1,554.30,  0.00,2.6,11.1, 1731,   32
18,Miyaguri_Akari,546.14,  0.00,4.4,8.0, 2122,   68
19,DeepLock9,545.83,  0.00,4.0,8.4, 2015,   56
20,Bulesss,533.62,  0.00,2.6,8.9, 1389,   41
21,zelme,532.51,  0.58,2.0,23.7, 2841,   76
22,Aeiyxq,528.24,  0.00,2.0,40.6, 4776,   65
23,-Ken1VeDyFPS-_1,522.72,  3.73,3.0,9.8, 1763,   52
24,B1Eup,510.00,  1.39,3.0,9.3, 1703,   64
25,2321ow0,506.16, 19.06,3.6,7.1, 1532,   15
26,J1N_011,504.89,  0.00,1.7,22.2, 2238,  580
27,-Analysis-0131,498.15,  0.00,2.1,15.6, 1925,  196
28,gongxifacaizzz,498.06,  0.00,3.2,8.1, 1540,    6
29,Gewehr_3Bar3,492.84,  0.00,3.1,8.3, 1541,   24
30,Shymoli,491.92,  0.00,3.0,7.8, 1385,   77
31,chachachatako,491.73,  0.00,1.9,14.0, 1587,  378
32,lamp_olll,483.18,  0.00,1.7,17.1, 1764,  528
33,A-Emaj7-Cm9-Fm7,482.91, 45.41,4.1,6.6, 1610,   25
34,torabli,474.84,  1.52,2.3,10.5, 1463,  117
35,Strayerhunter,469.27, 54.92,3.8,6.3, 1436,   38
36,NOLIMIT_R1,464.17,  0.00,2.1,9.1, 1149,  104
