81,AmbitiousGirl,583.47,  0.00,1.4,30.9, 2619,  231
82,778WuYe,581.26,  0.00,2.3,12.9, 1768,  106
83,scpkdlf,580.77,  0.00,1.9,31.5, 3650,  283
84,Guesable,579.46,  0.00,2.1,15.4, 1958,   66
85,FastLetMeSeeSee,579.09,  0.00,1.9,14.7, 1709,  191
86,notexcuse,577.79,  0.00,2.4,10.5, 1504,   92
87,Vot_Feng,575.60,  0.00,1.9,33.4, 3798,  126
88,A_huiya-0218,574.91, 10.46,1.4,26.6, 2222,  320
89,ID_Meerkat,570.56,  0.00,1.6,29.2, 2805,  755
90,Small_Astain,569.66,  0.00,2.6,14.1, 2233,   80
91,indulgere,568.27,  0.00,2.7,9.2, 1467,   57
92,facewow,568.04,  0.00,1.6,60.0, 5803,  147
93,QingxiuPei,567.26,  0.00,1.8,15.7, 1676,  587
94,BackToSummer,564.24,  0.00,1.4,39.2, 3369,  427
95,-iR7oT-,562.69,  0.00,3.3,8.0, 1600,   46
96,CccchenXia,556.53,  0.00,2.0,16.9, 2007,  327
97,Gilgamesh_CB19,551.93, 10.58,1.5,51.5, 4605,  541
98,2002thinking,551.53,  0.00,2.3,14.6, 1999,   90
99,Im-Fathomer-Best,550.72,  0.00,1.3,42.1, 3287, 1194
100,nzk0079-Liuying,547.46, -0.13,1.8,34.7, 3782,  314
101,xiaomeng2568,545.74,  0.00,1.5,38.5, 3451,  537
102,MoonIsFullCharge,545.66,  0.00,1.9,14.3, 1610,  242
103,-A1mingRookie-,545.60,  0.00,2.3,10.8, 1458,  102
104,Gottweintnicht,544.52,  0.00,1.8,18.9, 1998,  170
105,95272420,540.87, 35.34,1.2,32.4, 2244,  727
106,03300302,539.49,  0.00,1.4,16.0, 1352,  499
107,wfYgL,538.77,  0.00,1.3,31.7, 2400, 1493
108,PRECIPITAT_A_Bin,538.75, 33.25,2.4,11.2, 1586,   95
109,Fan_Chen_Yu_Ji,538.35,  0.00,1.7,21.2, 2111,  225
110,EmTrNnN,538.13,  0.00,1.0,12.5,  716, 1019
111,Wangchaoha1yu,537.87,  0.00,1.7,27.7, 2786,  340
112,YL-YLin,536.72,  0.00,2.0,20.6, 2507,  181
113,gentlemanW,536.57,  0.00,2.6,11.4, 1802,  140
114,KareruSakura,534.42,  0.00,2.9,7.0, 1242,   53
115,wyqcosmos,533.74,  0.00,1.4,75.7, 6369,  303
116,red0tea,531.18,  0.00,2.8,8.2, 1368,   82
117,BlackMaaong,528.15,  0.00,2.2,13.6, 1797,   97
118,Miyaguri_Akari,526.86,  0.00,4.0,6.1, 1480,   28
119,-Warmbraaww-,526.25,  0.00,2.1,18.7, 2321,   94
120,torororot,524.65,  0.00,1.8,34.4, 3721,   67
121,Natsumi_Miyuki,524.45,  0.00,2.0,12.0, 1422,  286
122,SNOWYMING,523.71, 28.95,2.3,13.5, 1880,  118
123,XxStarsoulxX,521.82,  0.00,3.6,6.1, 1295,   31
124,XING-ZHI-KOBE,521.43, 54.71,1.7,26.3, 2747,  287
125,Kuriyamasa_,521.10,  0.00,1.5,155.9,13895, 1328
126,linda666OVO,520.95,  0.00,2.7,8.9, 1454,  148
127,RPG_200403,520.32,  0.00,2.8,10.1, 1704,   21
128,SeptemberLeaves1,516.62,  5.35,1.7,39.7, 4156,  666
129,Brodontfire,516.01,  0.00,1.3,34.6, 2653,  808
130,-ShyyyyyyyV-_,515.77,  0.00,3.1,7.7, 1455,   62
131,S547ean,515.76,  0.00,2.3,9.5, 1337,  126
132,ElderlywoR-,515.55,  0.00,1.8,14.9, 1585,   65
133,boluoOwQ,514.79,  0.00,2.7,8.6, 1396,  124
134,Greenp1ayer,513.51,  0.00,3.8,6.0, 1363,   37
135,Msstr1y,509.38,  0.00,1.7,16.4, 1721,  439
136,Y-Maoerduo,507.65,  0.00,1.4,45.2, 3712,  683
137,Glorious-Yuan7,506.37,  0.00,2.0,10.1, 1235,  129
138,han7856he,504.86, 37.36,0.8,48.0, 2182, 1841
139,508n8cjzywtm,504.50,  0.00,2.5,9.2, 1361,  166
140,_FL0wer_77,501.97, 49.92,2.3,11.1, 1519,   65
141,-D1oNiysus-,500.84,  0.00,2.4,6.6,  948,   18
142,iwillfixyou,500.76,  0.00,1.4,66.7, 5488,  280
143,sharkzz1,500.22,  4.15,2.4,11.5, 1629,   32
144,290546c,497.70,  0.00,1.3,16.8, 1286,  766
145,joMalkelun,495.91,  0.00,1.6,37.3, 3486,  223
146,a162727,494.95, 36.85,1.1,26.2, 1742,  502
147,1amsotired,494.39,  0.00,1.9,13.1, 1472,  110
148,Re1CARNaTI0N,494.36,  0.00,2.2,13.2, 1766,  185
149,B0_1uo_bao,493.74,  0.00,2.0,9.8, 1157,  103
150,-FLC-sooty,493.18, 13.14,1.7,16.8, 1694,  492
151,Teresa_yami,491.87,  0.00,1.6,20.6, 2022,  650
152,-DUDE-IN-DUSK,490.23,  0.00,2.0,12.6, 1540,  185
153,Sonseed,489.42,  0.00,1.2,96.1, 6944, 1044
154,Alex1107,488.86,  0.00,1.6,13.3, 1238,  259
155,Ycsgj,487.14,  5.27,2.6,9.7, 1486,  139
156,RainFly_zip,486.94,  0.00,2.3,9.6, 1334,   96
157,Go2DaMoon-77,486.00, 34.28,1.9,11.5, 1276,  190
158,Thanmeban,485.35,  0.00,1.2,21.7, 1569,  507
159,MapleDreamed,482.80,  0.00,1.3,19.1, 1442,  746
160,R4bbitman,482.38,  0.00,2.7,6.6, 1078,   64
161,aaaaark255,480.10,  0.00,1.5,22.8, 2059,    9
162,Givemeaflower,478.24,  0.00,2.1,11.3, 1441,   53
163,YiiCHensaMA,477.58,  0.00,2.5,8.7, 1278,   47
164,-Maaidy,477.50, 14.03,1.1,55.3, 3666,  106
165,nnxdw,476.93,  0.00,1.4,11.4,  990,  390
166,WG_1067444156,473.88, 12.64,1.2,76.9, 5403, 1507
167,NOnext_raid,473.50,  0.00,1.9,10.9, 1271,   69
168,Yuan_Yyyyyye,471.16,  0.00,1.5,24.1, 2141,  304
169,asdaasd567,470.53,  0.00,2.2,10.2, 1334,   25
170,Arianna_Heartbe1,469.58,  0.00,1.5,24.9, 2309,  540
171,zihangTnT,469.05,  0.00,1.9,11.3, 1279,  117
172,0206OVO,467.18,  0.98,2.0,13.8, 1675,   95
173,SuoLJJdiNewNew,466.90,  0.00,1.5,23.7, 2204,   93
174,123456w0,466.73,  4.57,1.1,25.1, 1722,  632
175,OLyingzi,464.98,  0.00,2.5,7.7, 1175,   43
176,Vortex23333,463.63,  0.00,1.9,11.9, 1331,   40
177,GLemon76,461.65,  0.00,1.2,51.0, 3802,  332
178,WAXMwaxm,460.89, 57.26,3.0,5.1,  928,   38
179,KOAAAAAAAAA,460.50,  0.00,2.4,8.5, 1201,   54
180,Stay4OrMe_,459.47,  0.00,1.5,11.2,  998,  290
181,ANHZCG,458.76,  0.00,3.2,4.6,  879,   35
182,c_naldooo,456.76,  0.00,1.3,18.8, 1483,  288
183,xj851452,455.33, -2.78,0.9,107.7, 5705,  801
184,SprIngAwakenIng,454.11,  6.28,1.1,61.7, 4153,  287
185,MIHAYOUNO1,452.16,  0.00,1.6,18.3, 1704,  169
186,Hzh36,452.15, 48.40,1.8,7.3,  768,  149
187,IRN-Yukikaze,451.65,  0.00,1.5,15.7, 1410,  185
188,LK_Yellow,450.82,  0.00,1.7,12.7, 1312,  228
189,Che_Guevara1965C,450.70, -0.20,2.2,9.0, 1180,   26
190,Sixteen66,450.68,  0.00,1.2,31.2, 2233,  314
191,wheelchair3,449.95,  0.00,1.8,8.8,  967,  169
192,3usi9c,449.80,  0.00,4.3,4.8, 1249,   79
193,countme,449.18,  2.88,1.0,30.1, 1886,  387
194,envy1uv,447.81,  0.00,2.7,6.4, 1033,   77
195,NEWPACKOHYEAH,447.18,  0.00,1.9,6.5,  758,   12
196,mahoushaojiukyy,445.71,  0.00,2.9,6.0, 1040,   93
197,miss-u-hate-u,445.38,  7.91,1.0,47.6, 2761,  575
198,Or-K3CcLoVe,443.57,  7.08,1.7,10.7, 1116,   42
199,act-iyomi-,443.53,  0.00,1.6,7.1,  680,  248
200,ono-ooops,443.37,  0.00,0.7,39.4, 1586, 1770
201,kfrs4631,443.08,  0.00,1.1,12.0,  793,  373
202,JaCkYan-PCXGSZD,442.83,  0.00,2.1,6.8,  867,   21
203,Wlandsautpic,442.24,  0.00,1.2,26.6, 1853,  239
204,OF-YCK,441.82,  9.51,1.7,13.4, 1360,   19
205,dongkun15,441.68,  0.00,1.8,9.7, 1055,  287
206,Tiger_Hu621,441.34,  0.00,1.1,20.8, 1436,   41
207,-Analysis-0131,441.13,  0.00,1.5,13.1, 1182,  366
208,Mr_XBai,440.04,  0.00,1.9,9.2, 1069,   62
209,Lovely_QAQ_,439.49,  0.00,1.3,21.9, 1744,  413
210,J0ngleuR,439.10,  0.00,2.6,5.9,  910,  122
211,szq1213,438.75,  2.56,1.3,52.5, 4120,  953
212,Saul_yeee,438.06,  0.00,1.0,28.4, 1621,  313
213,LouisVuitton1997,437.42, 94.85,1.8,8.1,  866,  164
214,baozihaobai,437.25,  0.00,2.6,7.0, 1073,  103
215,hea1theworld,437.10,  0.00,1.8,8.7,  947,  177
216,Ee1_Bart0,435.89,  0.00,1.0,33.3, 1903,  286
217,PROclearCCC,435.61,  0.00,1.5,10.3,  951,  300
218,PoLarB34Rs,435.61,  0.00,2.6,5.2,  808,   63
219,geibvkid6tyn,435.33,  0.00,1.6,13.3, 1244,  124
220,S0ULdOUTisComin,435.08,  2.97,1.2,11.9,  821,  298
221,Meow01234,434.38,  0.00,1.5,26.1, 2289,  118
222,ShadowlessFeet,432.34,  0.00,2.5,5.9,  865,  103
223,SUPERDARKDICK,431.16, 17.75,1.1,31.4, 2158,  308
224,ruomengqiannian,430.74,  2.37,1.6,15.9, 1524,  154
225,Kheimonas,430.10, 14.44,1.8,6.3,  676,  221
226,Saga_Iwai,428.89,  5.35,0.7,53.5, 2359,  564
227,wdnmlgbwdnmd,428.59, 65.21,2.0,6.6,  806,  200
228,BurrgerSpiralpR_,428.57,  0.00,1.9,9.5, 1107,  103
229,A-ZLIHANDJJ,428.55,  0.00,1.5,22.2, 1949,  197
230,langbeibili,427.75,  0.00,1.2,27.8, 1946,  619
231,lx121428,427.40, 11.68,1.1,25.2, 1605,  130
232,Kirino-skyline,427.08,  0.00,1.2,31.9, 2217,  656
233,deneyan123,426.85,  0.00,2.4,6.0,  875,   47
234,zhen_kawaii,426.69,181.98,2.6,5.0,  794,   21
235,TheSunShining,425.06, 96.27,2.2,6.5,  881,   93
236,mstar512,424.31,  0.00,1.3,14.8, 1118,  121
237,gt_aositin,423.43,  0.00,1.8,9.7, 1034,  130
238,Vizir_Planet,422.61,  0.00,0.3,30.0,  567,  919
239,Sticking_thunder,421.65,  0.00,1.7,7.8,  771,  197
240,thebookspace,421.44,  0.00,2.3,7.4, 1030,  131
241,GoodLuckVoV,421.29,  0.00,1.2,75.3, 5417,   58
242,Modoufu,419.48,  0.00,1.4,13.2, 1068,  255
243,ldksoparoi,419.11,  0.00,2.3,6.5,  877,  108
244,-Laurora13-,418.88,  0.00,1.1,20.7, 1319,  442
245,p12312342,418.32,  2.58,0.8,11.8,  596,  611
246,LovelyFox33,417.37,  0.00,1.9,6.4,  748,  116
247,FN165,416.94,  0.00,2.7,5.3,  853,   40
248,Otah_123,416.47,  0.00,2.2,6.0,  787,   77
249,ColdBlue8725,416.03,  0.00,1.7,11.4, 1177,   80
250,Sincerely17,413.63,  0.00,1.9,6.7,  782,   94
251,Terusberusaha,412.51,  2.56,0.9,50.0, 2632,  115
252,WUFULINMENG,412.06, 35.32,0.7,95.3, 4070,  866
253,ONEpunchthx,411.16,  0.00,2.0,6.4,  777,   59
254,YiQunLsp888,411.01, 14.97,0.5,48.1, 1353,  509
255,MoLiBaiYuZhen,410.78, -1.61,0.6,51.4, 1796,  234
256,OvO-1741,410.75,  0.00,1.8,11.1, 1230,   87
257,haiyuki123,410.32,  0.00,0.8,12.6,  641,  788
258,-ForkTangSiYuan-,410.10, 11.40,1.0,41.3, 2474,  358
259,NianSi_YQ,409.56,  0.00,1.1,14.3,  947,   24
260,17_TvT,407.16, 52.07,2.1,5.9,  757,   28
261,ShmilyCat_Mmmm,406.99,  0.00,2.5,7.0, 1042,   74
262,AsheIzn,406.26,  0.00,2.1,6.9,  882,  135
263,Dream200kills,405.80,  0.00,0.9,6.3,  358,  576
264,KEDRed,405.57, 23.51,1.2,9.1,  658,  173
265,chuanshuozuoshou,405.56,  0.00,1.3,25.0, 1912,  421
266,ManyTalentsInBFV,404.78, 19.19,1.7,6.1,  605,   70
267,zhangsanuniverse,404.64,  0.00,2.1,6.6,  855,   92
268,ThreeXty,403.43, 41.00,1.6,6.4,  613,   20
269,jackeylov333333,401.94,  0.00,1.2,22.6, 1618,  228
270,haithienht,401.66,  0.00,0.9,29.5, 1667,  302
271,CIN-Coka-UniqUe,401.46,  0.00,1.3,15.3, 1203,  252
272,GAVINNNNNNN,401.14,  0.00,1.4,22.5, 1851,  118
273,Nightingale05,400.51,  0.00,1.3,9.3,  728,  340
274,snowkit123,400.03, 10.95,1.7,8.7,  860,  112
275,-Pr1_SZNZZTE,399.75,  9.10,2.6,5.7,  875,   16
276,YukiNeko_QAQ,398.63,  0.00,1.2,16.3, 1172,  403
277,ZUUUNUUU,398.15,  0.00,2.5,5.9,  882,   58
278,hanabitali,397.75,  0.00,1.9,7.0,  813,   30
279,Constantinus5465,397.58,  0.00,1.6,8.5,  812,   98
280,DOINBKELE,397.31, 30.96,1.7,8.9,  914,   46
281,P1atycodon,396.18,  0.00,1.3,10.4,  790,  278
282,LikeKris,394.81,  0.00,1.6,8.6,  807,  175
283,BlueColdCh1ps,394.78,  0.00,1.5,13.5, 1217,   56
284,Night_Partyy,393.91,  0.00,1.9,7.5,  845,  177
285,lao6wdnm,393.85,  0.00,1.7,6.3,  652,  125
286,Love-A-Flower,393.63,  0.00,1.2,14.4, 1065,   31
287,Ruffian_San,392.65,  0.00,2.3,4.6,  639,   65
288,constantin_-luna,392.38,  0.00,1.1,14.9,  947,  325
289,Sunsh1neman,391.64,  0.00,2.3,4.9,  687,   24
290,U-Official258,390.97,  0.00,2.6,4.7,  721,   51
291,AnKanng,390.46,  0.00,1.8,13.7, 1510,  147
292,PanDa1388,390.05,125.89,1.7,6.1,  639,   67
293,GYuanBao,389.64,  0.00,1.2,17.4, 1279,  286
294,luluzi1194,389.40,  4.87,0.8,37.1, 1738,  322
295,-ON1yUsMod3l10a,389.32,  0.00,1.8,7.9,  864,   26
296,Madala_exa,388.92,  0.00,2.6,5.4,  828,   89
297,Woouuuuuuu,388.67,  0.00,1.9,5.7,  659,  115
298,BiliBili11731881,388.38,  0.00,4.2,3.7,  920,   32
299,1WantToBecomeV,387.82,  0.00,2.9,3.9,  688,   59
300,gotozz,387.60,  0.00,1.8,6.2,  678,   80
301,lieyanMC,387.35,  0.00,1.7,6.9,  721,   87
302,nilvxdt2q2dg,387.16,  0.00,1.1,19.8, 1266,  685
303,7913aS,385.89,  0.00,1.4,15.8, 1290,  120
304,ZHOUYIHERCULES,385.63,  0.00,1.1,19.3, 1307,   77
305,Letltfot,384.74,  0.00,2.0,6.5,  769,   42
306,nenebaka,383.69,  0.00,2.4,5.2,  731,    3
307,Lncline,382.48,  0.00,2.3,5.4,  756,   81
308,8IloveTrump8,382.32,  0.00,1.5,9.0,  791,   74
309,Jasper_19xx,381.99,  0.00,1.0,20.0, 1236,  518
310,VaniIlaUnicorn,381.32,  0.00,1.5,9.0,  832,  149
311,LyraNGC6720,380.29,  0.00,2.1,6.3,  793,  154
312,Youar3myGospe1,380.23,  0.00,2.9,4.2,  724,   50
313,Q1ang9e,379.86, 16.65,1.4,14.0, 1168,   46
314,Waitzstorm,379.22,  0.00,2.2,6.2,  815,   36
315,KamiNephren,378.57,  0.00,1.0,10.4,  616,  313
316,Dan1Mar3h0411,378.08,  0.00,1.9,6.3,  720,   98
317,Moon989knight,377.91,  0.00,2.1,5.4,  676,   10
318,lbamst,377.44,  0.00,2.5,4.1,  614,   65
319,calyidol,376.92,  0.00,2.0,6.2,  728,   78
320,Kagam1gawaNoelle,376.67,  0.00,3.2,3.6,  686,   79
321,iryujon,375.96, -2.17,0.5,22.1,  616,  772
322,JeffreyMcC,375.69,  0.00,2.0,5.8,  697,   41
323,njdawan,375.67,  0.00,1.0,86.1, 5339,  825
324,1998106,374.52,  0.00,1.1,23.6, 1587,   75
325,-ike1v3-,374.20,  0.00,1.3,9.7,  771,   79
326,Cuendillar349,373.98, 47.27,1.4,14.7, 1276,  128
327,BLYYYJ,373.74,  0.00,1.1,32.9, 2223,  144
328,KillsaKy,373.50,  0.00,2.0,4.8,  572,    8
329,changan6699,372.69,  0.00,1.6,6.9,  674,   48
330,Ju4tiz,372.41,  0.00,3.9,3.6,  838,   23
331,Mister55fov,372.16,  0.00,3.0,3.7,  648,   36
